run_id,family,target,page,seed,iter,candidate_id,reached_route,attempted_sql,backend_valid,backend_status,waf_tested,waf_status,waf_blocked,waf_bypassed,category
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c1,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c2,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c3,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c4,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c5,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c6,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c7,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c8,1,1,1,200,1,403,1,0,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c9,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c10,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c11,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c12,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c13,1,1,1,200,1,403,1,0,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c14,1,1,0,200,0,,0,0,backend_invalid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c15,1,1,0,200,0,,0,0,backend_invalid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c16,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c17,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c18,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c19,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c20,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c21,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c22,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c23,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c24,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c25,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c26,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c27,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c28,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c29,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c30,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c31,1,1,0,200,0,,0,0,backend_invalid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c32,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c33,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c34,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c35,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c36,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c37,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c38,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c39,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c40,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c41,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c42,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c43,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c44,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c45,1,1,1,200,1,403,1,0,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c46,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c47,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c48,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c49,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,0,customapp_login_seed1_i0_c50,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c51,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c52,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c53,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c54,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c55,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c56,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c57,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c58,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c59,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c60,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c61,1,1,1,200,1,403,1,0,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c62,1,1,0,200,0,,0,0,backend_invalid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c63,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c64,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c65,1,1,1,200,1,403,1,0,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c66,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c67,1,1,1,200,1,403,1,0,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c68,1,1,0,200,0,,0,0,backend_invalid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c69,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c70,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c71,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c72,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c73,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c74,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c75,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c76,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c77,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c78,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c79,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c80,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c81,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c82,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c83,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c84,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c85,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c86,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c87,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c88,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c89,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c90,1,1,1,200,1,403,1,0,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c91,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c92,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c93,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c94,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c95,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c96,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c97,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c98,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c99,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,1,customapp_login_seed1_i1_c100,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c101,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c102,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c103,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c104,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c105,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c106,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c107,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c108,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c109,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c110,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c111,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c112,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c113,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c114,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c115,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c116,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c117,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c118,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c119,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c120,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c121,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c122,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c123,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c124,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c125,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c126,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c127,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c128,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c129,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c130,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c131,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c132,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c133,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c134,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c135,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c136,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c137,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c138,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c139,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c140,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c141,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c142,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c143,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c144,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c145,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c146,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c147,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c148,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c149,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,2,customapp_login_seed1_i2_c150,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c151,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c152,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c153,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c154,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c155,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c156,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c157,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c158,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c159,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c160,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c161,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c162,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c163,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c164,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c165,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c166,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c167,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c168,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c169,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c170,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c171,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c172,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c173,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c174,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c175,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c176,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c177,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c178,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c179,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c180,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c181,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c182,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c183,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c184,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c185,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c186,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c187,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c188,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c189,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c190,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c191,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c192,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c193,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c194,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c195,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c196,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c197,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c198,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c199,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,3,customapp_login_seed1_i3_c200,1,1,0,200,0,,0,0,sql_failed
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c201,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c202,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c203,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c204,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c205,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c206,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c207,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c208,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c209,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c210,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c211,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c212,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c213,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c214,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c215,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c216,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c217,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c218,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c219,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c220,1,1,1,200,1,200,0,1,backend_valid
customapp_login_seed1,SQLi,customapp,login,1,4,customapp_login_seed1_i4_c221,1,1,1,200,1,200,0,1,backend_valid
